text,hate_speech
Democracia correista libertad venezolana cubana no,0
Dotora gritona Cataño entonces ya no Vamos Volver Venezuela No van Expropiar no camos perder Democracia Porqué decían estan pegando Petro,0
cínico hablando seguramente no ha vivido deja hipocresía amigo no has vivido nunca situación venezolano país ya hay personas no comen solo vez día teniendo presidente derecha,0
personas refugiadas son víctimas circunstancias ajenas voluntad veces violentas trágicas obligan salir territorios no hay más hermoso humano recibirlos amor derechos SaludDeMigrantesYRefugiados,0
excelente Proceso Regularización otorgamiento PTP más millones Venezolanos puede tener vida tener Beneficios Refugiados,0
vi Flee documental animado historia familia refugiados Hermoso doloroso lograron forma muy bella tragedia trayendo honestidad universalidad relato pueden,0
Venga veneco da derecho arregle primero casa luego opine opinión papel higiénico sirve colombianos petristas exactamente quiere también cara metido,1
diría es venezolanos,0
derecho burgués sentenció corrupto derecho está limpiado tienes poder hacerlo Mafias son cubana es peor venezolana Evo Ortega Machi Lasso acaban elegir mafia hablas,0
Vamos salgamos capturar chamos indígenas colombianos están revuelta cobrando dinero destruir Quito capturado indígenas encerramos estadio bañamos agua helada punta ortiga hacemos reflexionar positivamente,1
viene después es autogolpe estado sabe es leal no tienen nuevas Fuerzas Armadas favor régimen socialista Pidan libreto venezolano,0
DDenCuenca marco DíaDelRefugiado participamos feria RefugiAndo GTRM difundimos información servicios gratuitos favor personas refugiadas migrantes ecuatorianas Gracias apoyo,0
imitaciones más malas gran programa Matraca Paulina rubio parece piedrera voz ver simpática Chama parece presidente universidad Costa Rica igual feo esperemos solo mal peor perillazo,0
Migración operativo fue realizado busca redes tráfico migrantes migrantes encontrados serían inscritos Estatuto Temporal,0
No es ser xenofobo pereza tanto venezolano haciendo suyas acá Medellín hasta país general,1
asesino creo mayor asesino tuvimos años presidencia aún hay rinden pleitesía Petro dista posiciones extremistas venezolanas es tipo diferente compararlo régimen solo cabe cabeza comió cuento,0
Veneco,1
mantequilla faltaba Bollo Autoridades Venezolanas no dicen Sr FiscalGeneral No abrirá investigación es Cómplice Embajada Israel Paraguay aseguró tripulantes avión trafican armas Hezbollah,0
día mundial personas refugiadas desplazadas recordarles son miles mujeres deben huir hogares bien sea desplazándose internamente migrando consecuencia violencia machista terminan siendo víctimas femincidios,0
ESTRENO Hoy Día personas Refugiadas compartimos tema musical Caminando caminantes producido interpretado migrante latinoamericano invitamos escuchar compartir,0
Guaidó venezolano mantenido,1
Vi tiktok comerciales venecos nostalgia,0
paso relación amistad tenías Creo fue dio conocer país Vzla mundo habla Igual eres pana Venezolanos,0
es tiempo ponerles alto violentos ladrones indocumentados están colocando mujeres primera fila esconden seguir cometiendo fechorías basta ya no es marcha pacífica,1
Bien Venezolano HP así habla golpista delincuente Tiban,0
marica chama hizo tweets diciendo man es tweets critica jajajajaja no entender,0
van vivir sabrosos son PETRO TEODORA CEPEDA SANTOS TORNILLO vivir jerarcas rojos cubanos venezolanos yates ferraris mansiones resto basura,0
Ojo puntos claves impulsar integración personas migrantes refugiadas gobierno,0
venecos no saben política evidentemente ah invadir países,1
Coño chamo ya estoy hablando raro vale,0
habla veneco,1
venecos viven cedritos irán Miami,0
Chama vez q veo delineados,0
va paraíso crisis refugiados,0
Repudiamos actos vandalicos responsabilizamos Bélgica refugiado no respetar cumplir leyes internacionales asisten negociaciones paz velarán bien ecuatorianos reparación económica inmediata,0
Hoy junio día mundial refugiado desplazado sea sea sea persona tiene derecho buscar protección ConLosRefugiados,0
YA PUEDEN DECIR CHAMA JAJAJAJAJAJAJAJAJJAJAJAJAJAJAJAJAJJAJAJAJAJAJAJAJAJAJAJJAJA,0
conviene migración no jodas sabes cuesta ley estaturia salud atender impresionante cantidad venezolanos mencionar aquí está peorcito Venezuela pasan trocha papeles roban matan nombre tienen plaga,1
aquí no han leído frase no tengas nada bueno decir mejor guarda silencio Felicidades chamo,0
último no soy especialista política menos cultura colombiana solo llevo años viviendo vida alrededor aprecio acogerme digo creo más instituciones colombianas hoy venezolanas ayer,0
palabras vendrán más venezolanos vivir sabroso Colombia abrirán espacios allá van acá,1
Más migración hay hoy colombia miles pasándose hueco llegando quedar indocumentados empezando cero nuevo nuevo presidente no ha posesionado,0
Afortunadamente ya conocemos manual funesta criminal oposición venezolana estamos preparados contenerlos T,0
Bogotá une conmemoraciones Acnur Día Refugiado,0
Verdades Venezolanas,0
es mi opinion es quiere guerrillero Presidente desangrar empresa vamos depender petroleo venezolano vamos finaciar Venezuela,0
Cuánta plata quedó bolsillo dejar entrar tanto delincuente Venezolano país aahh,1
guion Venezuela diferencia Petro guerrillero Chávez militar ahora petristas única piedra camino son Fuerzas Armadas Van deslegitímalas desmoralizarlas ascender suboficiales Ya viene informe comisión verdad,0
más rápido adhieran agenda Gustavo Petro más rápido llegamos miseria quizás salir no tome tiempo Venezuela,0
tiempo verán consecuencias acaban hacer Colombia entra socialismo tristeza siente ser refugiada país eligen presidente aliado dictador saliste da miedo,0
SeñalDeLaMañana presidente electo anunció primer acercamiento gobierno venezolano crees debería manejar nuevo Gobierno relaciones vecino país Opina HT RelacionesConVenezuela,0
Hola llamo heidy tengo años soy Venezuela día hoy no sé sale cabeza palabra VIVES Hoy después trabajar día horas mil pesos vida inunda tristeza depresión angustia,0
Jajajaja dígale venecos querían cambio terminaron caminando Suramérica,1
Seguro refugiado embajada Argentina Venezuela país socialista cuarta,0
CHAMO VAMOS JUGAR SABROSO,0
mejor estilo chavismo Venezuela tal hace dictadura Venezolana casualidad,0
Denuncia pública llama Jhon Freddy Mora Garcia nit Travel Spirit dirección cr ofi es ladrón estafador acosador aprovechado empleados quedo difícil colombianas contratando solo venezolanas K,0
asistencia alimentaria brinda familias personas refugiadas mundo mano amiga sentido esperanza sabor DiaMundialDeLasPersonasRefugiadas resaltamos importancia impulsar esfuerzos integración,0
veneco pendejo nota miedo vaya viejo inepto soquete financia,1
disque élite ecuatoriana no distancia mucho venezolana prefieren ver país escombros tal poder no retorne pueblo tienen pensamiento tan brutal nubla razón completo,0
personas salen calles Cuenca visibilizar personas refugiadas suman,0
Parece Made Chamo,0
Darán exclusividad ecuatorianos cuidado llueven venecos roban,1
nuevo informe anual ACNUR reveló inmigrantes representan población capital peruana,0
Sullana Policía desarticula banda delincuencial chamos chatarreros,0
Flavio llega pasa numero chico gel ahi mismo pasa dos cedulas venezolanas JAJAJAJA,0
Javier Cortegoso presenta Red Jesuita Migrantes América Latina Caribe acompaña personas desplazadas migrantes refugiadas búsqueda vida digna SomosJesuitas Refugiados TrabajoEnRed RedesCPAL,0
quieren hacerse favor cinéfilo Queer vayan salas cine vean Flee huyendo casa descubran fascinante historia refugiado afgano homosexual lucha contar pasado redefinir futuro,0
vez más niñas niños adolescentes Latinoamérica Caribe dejan países origen encontrarse situaciones violencia amenazas familias convirtiéndose refugiadas refugiados países vecinos Garaticemos derechos,0
cierto no tengo culpa vaina veo carreras venezolanas menos sea es pusieron pancita,0
Veneco uribista,1
petrismo no importa situación venezolanos tanto allá Colombia ya creen igual son ladrones asesinos andan felices tomarán rumbo países queda Petro retomará relaciones dictador Maduro,0
Venecos hps,1
junio DIA REFUGIADO Juntos mano sos mas fuertes capaces construir mundo mejor diarefugiado historia apoyomundial todossomos mundo,0
regale porro fa apenas estoy asimilando haberme quedado papeles plata,0
jajajajajajajajajaja Narcos really You have to read lady,0
siento diferente chamos tengo ganas comer arepa rellena caraotas,0
quiere poner zapatos millones venezolanos han caminado tanto huyendo modelo hoy ya encontró región,0
Dejó mensaje chama Mafer ven serio amo muchísimo son relación soñada Espero vomite más tarde,0
gustan venezolanas no gusto es veo necesidad hacer feliz libertador uniendo dos naciones haré patria man nació Caracas murió tierra nací así es deber,0
venecos también jajajaaja,0
Atención Gustavo Petro anuncia habló gobierno venezolano habló,0
personas mundo tienen derecho buscar protección importar sean provengan hayan tenido huir día pone relevancia derechos necesidades personas refugiadas tengan vida digna Refugiados,0
sólo quiero saber habrá libertad expresión libertad Colômbia refugiados no seremos perseguidos,0
invito pase pueblos fronterizos documentos día vas encontrar guardia venezolana no respeta colombiano Solo entienden terminas golpeado humillado preso desaparecido,0
Calla veneco meco así ya no habrá pauta,1
Ecuador ha sido históricamente país generoso solidario personas refugiadas dice Giovanni Bassu representante Acnur Ecuador,0
Es veneco ayudantes oficiales narcoparo,1
Necesitamos comisiones médicas prevención tenemos listos sean cubanos venezolanos es lío Nunca preocuparon salud colombianos ahora preocupa nacionalidad Oposición imbéciles venezolana t,0
Noticia Niñas mujeres refugiadas venezolanas continúan luchando xenofobia DíaDelRefugiado Plan International alerta discriminación todavía afrontan niñas mujeres venezolanas Revisa comunicado,0
es sentimiento Llano arpa elorza Venezuela Colombia musicallanera maracas,0
Venezolana reacciona petristas celebrando elección Gustavo Petro,0
bien recordar gente muere mar socorrer ningun estado puede mantener goteo interminable refugiados Exactamente propone gente Eliminacion fronteras No seran catalanes inpidieron crear lleva,0
venecos gritan fuera Lasso vayan pais anintentar sacar Maduro no estorben Ecuador,1
Premio Nobel Paz periodista ruso DmitryMuratov fue subastado recaudar dinero ayudará niños ucranianos refugiados vendió millones dólares rompiendo récord Nobel venta,0
engajamento chama,0
Chama no tanto tengo compañero nota hablar muy seguido tuyo es poco,0
Piura Más personas migrantes refugiadas fueron atendidos feria Salud Fronteras,0
No es tema migración está apoyando refugiados,0
gusta poner vainas después castigue estupideces Ya USA culpa Biden convirtió Venezuela va predicción,0
eres racista prefieres ayudar Venezolanos delincuentes disfrasados refugiados indocumentados infiltran paro cobrando dólares crear caos hacerse pasar indígenas no regularización Venezolanos,1
Igualita chama Méndez,0
recordamos junio podrán comentar borrador CONPES Estrategia integración población migrante venezolana factor desarrollo país Documento Aportes correo,0
hilo necesitaba película favorita indocumentados Mulán,0
sólo ponen hombre mayor mujer menor Chamo coño hizo,0
allá es mejor pagan hora trabajada Aunq es muy costoso Adicionalmente conoce santuario osea no molestan tanto migrante indocumentado,0
cuerpo vida Vanessa Ysmaela Patiño Hernández años edad fue hallado cama cubierta sábana blanca avanzado estado descomposición,0
esté VENECO acaba PAUTA da esté desgobierno delincuente,1
Ya hay muertos chapas HIJUEPUTAS,0
es bastante preocupante datos refugiados están cancillería Colombia queden expuestos manos aliados dictadura venezolana,0
venezolanas colombianas tarifa va baja competencia aprende ECONOMIA,0
personal Aborto es sentencia muerte inocente tanto debe sentenciar muerte causantes punto permisividad delito acrecienta maldad copiaran ReingenieriaSocial ReingenieriaMental SaludEmocional Venezuela LIBRE,0
